Id,Label
8798,2
8799,1
8800,3
8801,5
8802,6
8803,1
8804,8
8805,6
8806,2
8807,2
8808,2
8809,3
8810,9
8811,9
8812,4
8813,1
8814,7
8815,4
8816,5
8817,7
8818,2
8819,4
8820,7
8821,7
8822,9
8823,5
8824,8
8825,5
8826,2
8827,8
8828,6
8829,5
8830,5
8831,7
8832,3
8833,9
8834,4
8835,5
8836,6
8837,1
8838,2
8839,1
8840,5
8841,0
8842,4
8843,0
8844,8
8845,5
8846,0
8847,2
8848,9
8849,9
8850,7
8851,6
8852,6
8853,2
8854,7
8855,6
8856,0
8857,8
8858,6
8859,6
8860,6
8861,2
8862,2
8863,2
8864,1
8865,0
8866,6
8867,3
8868,2
8869,7
8870,7
8871,6
8872,4
8873,6
8874,2
8875,2
8876,2
8877,4
8878,1
8879,6
8880,1
8881,1
8882,8
8883,8
8884,8
8885,8
8886,8
8887,9
8888,2
8889,9
8890,6
8891,8
8892,8
8893,5
8894,1
8895,3
8896,2
8897,7
8898,8
8899,2
8900,6
8901,0
8902,5
8903,5
8904,7
8905,1
8906,6
8907,4
8908,4
8909,4
8910,1
8911,2
8912,1
8913,4
8914,4
8915,3
8916,5
8917,2
8918,8
8919,5
8920,9
8921,2
8922,2
8923,2
8924,4
8925,0
8926,2
8927,9
8928,3
8929,6
8930,7
8931,7
8932,4
8933,0
8934,9
8935,2
8936,6
8937,4
8938,1
8939,8
8940,6
8941,7
8942,2
8943,1
8944,6
8945,6
8946,4
8947,1
8948,4
8949,2
8950,7
8951,4
8952,8
8953,1
8954,1
8955,5
8956,9
8957,5
8958,4
8959,5
8960,6
8961,6
8962,8
8963,0
8964,9
8965,7
8966,8
8967,4
8968,7
8969,4
8970,4
8971,5
8972,2
8973,5
8974,7
8975,0
8976,1
8977,4
8978,8
8979,1
8980,3
8981,2
8982,9
8983,9
8984,4
8985,2
8986,0
8987,9
8988,1
8989,1
8990,8
8991,4
8992,6
8993,3
8994,0
8995,9
8996,2
8997,0
8998,2
8999,3
9000,8
9001,8
9002,9
9003,6
9004,7
9005,4
9006,8
9007,6
9008,6
9009,8
9010,6
9011,1
9012,6
9013,8
9014,0
9015,4
9016,1
9017,0
9018,6
9019,5
9020,3
9021,8
9022,3
9023,8
9024,6
9025,6
9026,4
9027,8
9028,5
9029,6
9030,8
9031,4
9032,0
9033,6
9034,4
9035,8
9036,8
9037,0
9038,5
9039,7
9040,7
9041,7
9042,2
9043,1
9044,0
9045,0
9046,8
9047,0
9048,4
9049,0
9050,8
9051,4
9052,8
9053,7
9054,9
9055,4
9056,5
9057,6
9058,8
9059,8
9060,8
9061,3
9062,0
9063,6
9064,7
9065,8
9066,2
9067,8
9068,3
9069,2
9070,5
9071,4
9072,4
9073,2
9074,5
9075,3
9076,1
9077,8
9078,3
9079,5
9080,0
9081,5
9082,8
9083,8
9084,4
9085,4
9086,5
9087,6
9088,7
9089,7
9090,7
9091,0
9092,6
9093,2
9094,1
9095,9
9096,9
9097,5
9098,2
9099,6
9100,4
9101,8
9102,1
9103,1
9104,9
9105,5
9106,5
9107,3
9108,7
9109,2
9110,1
9111,7
9112,1
9113,5
9114,1
9115,2
9116,9
9117,3
9118,6
9119,4
9120,8
9121,5
9122,0
9123,6
9124,0
9125,3
9126,2
9127,0
9128,7
9129,4
9130,4
9131,2
9132,6
9133,7
9134,3
9135,1
9136,6
9137,1
9138,7
9139,9
9140,2
9141,9
9142,9
9143,4
9144,1
9145,6
9146,5
9147,2
9148,6
9149,7
9150,5
9151,8
9152,0
9153,2
9154,4
9155,9
9156,1
9157,0
9158,9
9159,9
9160,8
9161,7
9162,0
9163,3
9164,1
9165,7
9166,7
9167,9
9168,2
9169,4
9170,0
9171,9
9172,5
9173,6
9174,7
9175,6
9176,8
9177,8
9178,5
9179,4
9180,0
9181,7
9182,2
9183,9
9184,1
9185,2
9186,3
9187,0
9188,2
9189,6
9190,2
9191,4
9192,3
9193,1
9194,0
9195,0
9196,0
9197,0
9198,2
9199,5
9200,4
9201,8
9202,1
9203,5
9204,1
9205,1
9206,9
9207,0
9208,0
9209,1
9210,4
9211,2
9212,8
9213,6
9214,1
9215,0
9216,5
9217,2
9218,5
9219,4
9220,0
9221,2
9222,4
9223,0
9224,9
9225,5
9226,9
9227,7
9228,2
9229,9
9230,7
9231,1
9232,2
9233,8
9234,8
9235,5
9236,9
9237,4
9238,1
9239,5
9240,3
9241,3
9242,0
9243,8
9244,0
9245,8
9246,2
9247,4
9248,4
9249,6
9250,2
9251,6
9252,2
9253,6
9254,2
9255,0
9256,0
9257,2
9258,8
9259,5
9260,0
9261,2
9262,8
9263,8
9264,1
9265,0
9266,4
9267,9
9268,9
9269,2
9270,6
9271,4
9272,7
9273,4
9274,3
9275,1
9276,0
9277,5
9278,4
9279,6
9280,8
9281,0
9282,3
9283,1
9284,4
9285,2
9286,3
9287,1
9288,1
9289,1
9290,8
9291,2
9292,4
9293,4
9294,6
9295,2
9296,2
9297,5
9298,2
9299,2
9300,0
9301,4
9302,8
9303,8
9304,8
9305,1
9306,2
9307,5
9308,9
9309,7
9310,8
9311,0
9312,9
9313,1
9314,4
9315,4
9316,3
9317,2
9318,1
9319,1
9320,7
9321,0
9322,7
9323,3
9324,9
9325,8
9326,2
9327,8
9328,8
9329,6
9330,5
9331,8
9332,0
9333,8
9334,9
9335,7
9336,0
9337,3
9338,4
9339,4
9340,8
9341,7
9342,9
9343,4
9344,1
9345,7
9346,4
9347,6
9348,6
9349,7
9350,0
9351,0
9352,5
9353,2
9354,8
9355,6
9356,4
9357,2
9358,3
9359,4
9360,6
9361,2
9362,1
9363,2
9364,5
9365,9
9366,6
9367,8
9368,7
9369,2
9370,3
9371,4
9372,2
9373,6
9374,0
9375,4
9376,9
9377,3
9378,6
9379,1
9380,9
9381,2
9382,1
9383,1
9384,5
9385,8
9386,3
9387,9
9388,0
9389,5
9390,0
9391,3
9392,4
9393,8
9394,5
9395,9
9396,1
9397,5
9398,1
9399,1
9400,0
9401,5
9402,8
9403,9
9404,2
9405,9
9406,1
9407,7
9408,8
9409,8
9410,2
9411,9
9412,4
9413,4
9414,4
9415,6
9416,6
9417,4
9418,3
9419,1
9420,2
9421,6
9422,8
9423,8
9424,6
9425,1
9426,6
9427,8
9428,9
9429,4
9430,2
9431,4
9432,4
9433,1
9434,4
9435,1
9436,1
9437,5
9438,7
9439,7
9440,1
9441,2
9442,8
9443,8
9444,9
9445,4
9446,0
9447,9
9448,8
9449,7
9450,7
9451,6
9452,1
9453,0
9454,3
9455,9
9456,5
9457,9
9458,6
9459,1
9460,3
9461,8
9462,2
9463,1
9464,9
9465,5
9466,6
9467,7
9468,7
9469,9
9470,2
9471,1
9472,2
9473,7
9474,0
9475,5
9476,7
9477,6
9478,3
9479,2
9480,8
9481,1
9482,8
9483,4
9484,5
9485,1
9486,7
9487,4
9488,0
9489,8
9490,7
9491,5
9492,7
9493,9
9494,1
9495,1
9496,8
9497,6
9498,3
9499,9
9500,0
9501,1
9502,2
9503,1
9504,2
9505,7
9506,2
9507,2
9508,5
9509,3
9510,1
9511,0
9512,4
9513,1
9514,6
9515,9
9516,5
9517,5
9518,9
9519,5
9520,0
9521,1
9522,2
9523,0
9524,1
9525,2
9526,0
9527,8
9528,6
9529,7
9530,5
9531,5
9532,0
9533,3
9534,2
9535,6
9536,8
9537,5
9538,3
9539,5
9540,1
9541,3
9542,2
9543,2
9544,1
9545,6
9546,4
9547,7
9548,9
9549,5
9550,1
9551,2
9552,8
9553,9
9554,3
9555,0
9556,5
9557,6
9558,3
9559,8
9560,3
9561,1
9562,0
9563,2
9564,8
9565,4
9566,5
9567,4
9568,6
9569,3
9570,7
9571,6
9572,3
9573,2
9574,4
9575,4
9576,6
9577,7
9578,0
9579,6
9580,3
9581,2
9582,4
9583,8
9584,0
9585,4
9586,1
9587,0
9588,0
9589,8
9590,7
9591,9
9592,8
9593,8
9594,6
9595,6
9596,0
9597,2
9598,3
9599,2
9600,1
9601,5
9602,8
9603,3
9604,4
9605,3
9606,9
9607,8
9608,7
9609,1
9610,4
9611,2
9612,4
9613,8
9614,2
9615,0
9616,2
9617,6
9618,8
9619,8
9620,3
9621,0
9622,0
9623,1
9624,3
9625,2
9626,0
9627,4
9628,5
9629,9
9630,0
9631,0
9632,7
9633,5
9634,1
9635,4
9636,8
9637,7
9638,2
9639,7
9640,5
9641,0
9642,1
9643,4
9644,9
9645,1
9646,5
9647,7
9648,9
9649,6
9650,7
9651,1
9652,2
9653,5
9654,6
9655,9
9656,7
9657,4
9658,4
9659,2
9660,7
9661,2
9662,9
9663,2
9664,6
9665,8
9666,6
9667,7
9668,7
9669,1
9670,9
9671,4
9672,3
9673,0
9674,8
9675,2
9676,6
9677,8
9678,8
9679,8
9680,3
9681,9
9682,7
9683,0
9684,1
9685,9
9686,8
9687,7
9688,5
9689,2
9690,8
9691,5
9692,5
9693,2
9694,6
9695,0
9696,9
9697,0
9698,7
9699,6
9700,0
9701,5
9702,4
9703,0
9704,4
9705,8
9706,4
9707,8
9708,5
9709,2
9710,4
9711,8
9712,9
9713,9
9714,7
9715,0
9716,1
9717,3
9718,3
9719,8
9720,8
9721,5
9722,7
9723,0
9724,1
9725,0
9726,8
9727,0
9728,8
9729,7
9730,2
9731,2
9732,6
9733,2
9734,7
9735,2
9736,2
9737,0
9738,2
9739,5
9740,9
9741,5
9742,3
9743,9
9744,2
9745,0
9746,3
9747,1
9748,6
9749,8
9750,2
9751,7
9752,2
9753,5
9754,8
9755,0
9756,4
9757,1
9758,6
9759,5
9760,4
9761,4
9762,6
9763,8
9764,0
9765,2
9766,5
9767,8
9768,3
9769,5
9770,6
9771,7
9772,6
9773,8
9774,6
9775,4
9776,4
9777,4
9778,0
9779,5
9780,9
9781,2
9782,0
9783,4
9784,4
9785,6
9786,9
9787,5
9788,8
9789,8
9790,2
9791,4
9792,1
9793,8
9794,5
9795,2
9796,6
9797,4
9798,5
9799,1
9800,9
9801,1
9802,9
9803,5
9804,3
9805,8
9806,9
9807,7
9808,6
9809,9
9810,1
9811,1
9812,5
9813,8
9814,7
9815,5
9816,1
9817,5
9818,8
9819,7
9820,4
9821,7
9822,6
9823,3
9824,0
9825,4
9826,6
9827,4
9828,3
9829,1
9830,0
9831,2
9832,1
9833,3
9834,2
9835,4
9836,8
9837,6
9838,8
9839,2
9840,0
9841,1
9842,9
9843,6
9844,9
9845,3
9846,1
9847,2
9848,9
9849,0
9850,1
9851,8
9852,8
9853,8
9854,0
9855,6
9856,3
9857,5
9858,5
9859,7
9860,8
9861,7
9862,0
9863,8
9864,6
9865,6
9866,4
9867,4
9868,8
9869,6
9870,1
9871,9
9872,2
9873,8
9874,5
9875,0
9876,9
9877,2
9878,7
9879,8
9880,8
9881,8
9882,2
9883,3
9884,8
9885,8
9886,0
9887,2
9888,9
9889,3
9890,0
9891,4
9892,8
9893,8
9894,4
9895,8
9896,3
9897,2
9898,7
9899,1
9900,4
9901,4
9902,1
9903,6
9904,7
9905,4
9906,8
9907,9
9908,1
9909,4
9910,4
9911,4
9912,9
9913,5
9914,7
9915,2
9916,7
9917,9
9918,7
9919,6
9920,3
9921,0
9922,2
9923,7
9924,4
9925,9
9926,6
9927,4
9928,6
9929,0
9930,5
9931,0
9932,0
9933,7
9934,6
9935,9
9936,3
9937,7
9938,8
9939,2
9940,5
9941,2
9942,6
9943,4
9944,8
9945,8
9946,7
9947,9
9948,4
9949,1
9950,8
9951,6
9952,8
9953,2
9954,1
9955,0
9956,3
9957,5
9958,8
9959,1
9960,3
9961,6
9962,1
9963,4
9964,0
9965,8
9966,4
9967,4
9968,0
9969,2
9970,9
9971,5
9972,3
9973,3
9974,4
9975,0
9976,7
9977,5
9978,8
9979,1
9980,8
9981,4
9982,5
9983,5
9984,6
9985,8
9986,0
9987,5
9988,7
9989,4
9990,5
9991,7
9992,7
9993,2
9994,5
9995,8
9996,0
9997,2
9998,8
9999,5
10000,2
